"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","extensions","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","gadm.level0.gid","gadm.level0.name","gadm.level1.gid","gadm.level1.name","gadm.level2.gid","gadm.level2.name","gadm.level3.gid","gadm.level3.name","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","projectId","organismQuantityType","eventID","dynamicProperties","identificationVerificationStatus","otherCatalogNumbers","samplingProtocol","http...rs.tdwg.org.dwc.terms.organismQuantityType","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.format","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...rs.tdwg.org.dwc.terms.catalogNumber","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.references","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.identifier","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.publisher","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.created","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.type","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.creator","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.rightsHolder","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.license","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.format.1","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...rs.tdwg.org.dwc.terms.catalogNumber.1","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.references.1","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.identifier.1","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.publisher.1","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.created.1","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.type.1","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.creator.1","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.rightsHolder.1","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.license.1","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.format.2","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...rs.tdwg.org.dwc.terms.catalogNumber.2","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.references.2","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.identifier.2","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.publisher.2","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.created.2","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.type.2","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.creator.2","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.rightsHolder.2","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.license.2","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.format.3","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...rs.tdwg.org.dwc.terms.catalogNumber.3","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.references.3","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.identifier.3","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.publisher.3","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.created.3","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.type.3","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.creator.3","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.rightsHolder.3","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.license.3","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.format.4","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...rs.tdwg.org.dwc.terms.catalogNumber.4","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.references.4","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.identifier.4","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.publisher.4","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.created.4","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.type.4","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.creator.4","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.rightsHolder.4","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.license.4","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.format.5","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...rs.tdwg.org.dwc.terms.catalogNumber.5","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.references.5","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.identifier.5","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.publisher.5","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.created.5","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.type.5","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.creator.5","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.rightsHolder.5","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.license.5","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.format.6","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...rs.tdwg.org.dwc.terms.catalogNumber.6","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.references.6","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.identifier.6","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.publisher.6","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.created.6","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.type.6","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.creator.6","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.rightsHolder.6","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.license.6","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.format.7","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...rs.tdwg.org.dwc.terms.catalogNumber.7","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.references.7","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.identifier.7","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.publisher.7","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.created.7","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.type.7","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.creator.7","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.rightsHolder.7","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.license.7","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.format.8","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...rs.tdwg.org.dwc.terms.catalogNumber.8","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.references.8","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.identifier.8","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.publisher.8","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.created.8","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.type.8","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.creator.8","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.rightsHolder.8","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.license.8","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.format.9","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...rs.tdwg.org.dwc.terms.catalogNumber.9","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.references.9","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.identifier.9","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.publisher.9","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.created.9","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.type.9","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.creator.9","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.rightsHolder.9","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.license.9","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.format.10","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...rs.tdwg.org.dwc.terms.catalogNumber.10","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.references.10","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.identifier.10","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.publisher.10","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.created.10","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.type.10","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.creator.10","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.rightsHolder.10","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.license.10","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.format.11","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...rs.tdwg.org.dwc.terms.catalogNumber.11","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.references.11","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.identifier.11","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.publisher.11","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.created.11","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.type.11","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.creator.11","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.rightsHolder.11","extensions.http...rs.gbif.org.terms.1.0.Multimedia.http...purl.org.dc.terms.license.11","occurrenceRemarks","locality","continent","institutionKey","gadm"
"1","2563509361","Lynx pardinus (Temminck, 1827)",38.249307,-3.936248,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-01-09T17:49:39.165+0000","2021-01-09T20:06:57.391+0000",247,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED","2020-01-18T23:11:50",28270,"Andalucía",2020,1,13,"2020-01-13T17:59:00","2020-06-07T11:57:46.000+0000","2021-01-09T20:06:57.391+0000","https://www.inaturalist.org/observations/37724724","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.6_1","Jaén","ESP.1.6.3_1","Campiña",FALSE,"WGS84","Mammalia","ES","none","none","Spain","jorgejuanrueda","37724724","jorgejuanrueda","Coordinate uncertainty increased to 28270m at the request of the observer","2020/01/13 5:59 PM CET","iNaturalist research-grade observations","2563509361","Jaén, ES-AN, ES","Observations","https://www.inaturalist.org/observations/37724724","41975","37724724","jorgejuanrueda","https://www.inaturalist.org/observations/37724724","iNaturalist","© jorgejuanrueda some rights reserved","16:59:00Z","jorgejuanrueda","84180266","Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2628402474","Lynx pardinus (Temminck, 1827)",38.218461,-3.913084,"cdround,cudc","3ccfe992-043a-4fff-951d-1e6e158854da","0c392aa0-a452-4254-be5c-e49dd60e9b02","5ca718af-83c3-4496-9da4-bd6101ccc2a5","GB","DWC_ARCHIVE","2020-12-10T09:23:26.410+0000","2020-12-15T17:12:06.740+0000",33,"0c392aa0-a452-4254-be5c-e49dd60e9b02","none","HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED",NA,500,NA,2020,1,19,"2020-01-19T00:00:00",NA,"2020-12-15T17:12:06.740+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.6_1","Jaén","ESP.1.6.3_1","Campiña",FALSE,"WGS84","Mammalia","ES","none","none","Spain","Biological Records Centre","12617103",NA,NA,NA,"GBIF MammalNet","2628402474",NA,"MammalNet-Europe | iMammalia App","12617103","MWEB0051",NA,"Baz Flores, Sara",NA,NA,NA,NA,"Baz Flores, Sara",NA,"Lynx pardinus (Temminck, 1827)","https://european-mammals.brc.ac.uk/","individuals","7406720","{""observationType"": ""Alive""}","Accepted - correct","eb357111-ea72-4a9a-98ed-814ec604a4ec","Direct observation","individuals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2813924114","Lynx pardinus (Temminck, 1827)",38.296019,-3.977585,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-01-09T17:49:39.165+0000","2021-01-09T19:53:05.754+0000",247,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED","2020-06-29T13:56:09",28270,"Andalucía",2020,1,10,"2020-01-10T12:53:52","2020-06-29T15:01:07.000+0000","2021-01-09T19:53:05.754+0000","https://www.inaturalist.org/observations/51358809","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.1_1","Andalucía","ESP.1.6_1","Jaén","ESP.1.6.3_1","Campiña",FALSE,"WGS84","Mammalia","ES","none","none","Spain","daveread","51358809","daveread","Coordinate uncertainty increased to 28270m at the request of the observer","2020-01-10 12:53:52 PM GMT","iNaturalist research-grade observations","2813924114","Jaén, ES-AN, ES","Observations","https://www.inaturalist.org/observations/51358809","41975","51358809","daveread","https://www.inaturalist.org/observations/51358809","iNaturalist","© daveread some rights reserved","12:53:52Z","daveread","113697417","Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,NA,NA,"image/jpeg","81591050","https://www.inaturalist.org/photos/81591050","https://static.inaturalist.org/photos/81591050/original.jpg?1593438976","iNaturalist","2020-01-10T12:53:52-08:00","StillImage","daveread","daveread","http://creativecommons.org/licenses/by-nc/4.0/","image/jpeg","81591074","https://www.inaturalist.org/photos/81591074","https://static.inaturalist.org/photos/81591074/original.jpg?1593438987","iNaturalist","2020-01-10T12:53:52-08:00","StillImage","daveread","daveread","http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2859905998","Lynx pardinus (Temminck, 1827)",39.758884,-4.406503,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-01-09T17:49:39.165+0000","2021-01-09T20:08:23.530+0000",247,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED","2020-08-30T20:49:59",28060,"Castilla-La Mancha",2020,8,15,"2020-08-15T00:00:00","2020-11-02T14:12:33.000+0000","2021-01-09T20:08:23.530+0000","https://www.inaturalist.org/observations/58076933","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.4_1","Castilla-La Mancha","ESP.4.5_1","Toledo","ESP.4.5.3_1","n.a. (256)",FALSE,"WGS84","Mammalia","ES","none","none","Spain","mchaquis","58076933","mchaquis","Coordinate uncertainty increased to 28060m at the request of the observer","2020/08/15","iNaturalist research-grade observations","2859905998","Toledo, ES-CM, ES","Observations","https://www.inaturalist.org/observations/58076933","41975","58076933","mchaquis","https://www.inaturalist.org/observations/58076933","iNaturalist","© mchaquis some rights reserved",NA,"mchaquis","127165382","Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,NA,NA,"image/jpeg","92688354","https://www.inaturalist.org/photos/92688354","https://static.inaturalist.org/photos/92688354/original.jpg?1598820549","iNaturalist","2020-08-15T13:40:40-07:00","StillImage","mchaquis","mchaquis","http://creativecommons.org/licenses/by-nc/4.0/","image/jpeg","92695859","https://www.inaturalist.org/photos/92695859","https://static.inaturalist.org/photos/92695859/original.jpg?1598822474","iNaturalist","2020-08-15T13:32:59-07:00","StillImage","mchaquis","mchaquis","http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","3014066780","Lynx pardinus (Temminck, 1827)",38.396193,-4.082229,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-01-09T17:49:39.165+0000","2021-01-09T20:11:47.272+0000",247,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"HUMAN_OBSERVATION","PRESENT",2435261,1,44,359,732,9703,2435239,2435261,2435261,"Lynx pardinus (Temminck, 1827)","Animalia","Chordata","Carnivora","Felidae","Lynx","Lynx pardinus","Lynx","pardinus","SPECIES","ACCEPTED","2020-12-26T16:50:54",28270,"Andalucía",2020,10,11,"2020-10-11T20:03:27","2020-12-27T12:22:55.000+0000","2021-01-09T20:11:47.272+0000","https://www.inaturalist.org/observations/67090853","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","ESP","Spain","ESP.4_1","Castilla-La Mancha","ESP.4.2_1","Ciudad Real","ESP.4.2.7_1","n.a. (85)",FALSE,"WGS84","Mammalia","ES","none","none","Spain","methlog","67090853","methlog","Coordinate uncertainty increased to 28270m to protect threatened taxon","2020-10-11 8:03:27 PM GMT+02:00","iNaturalist research-grade observations","3014066780","Jaén, ES-AN, ES","Observations","https://www.inaturalist.org/observations/67090853","41975","67090853","methlog","https://www.inaturalist.org/observations/67090853","iNaturalist","© methlog some rights reserved","18:03:27Z","methlog","147696412","Lynx pardinus (Temminck, 1827)",NA,NA,NA,NA,NA,NA,NA,NA,"image/jpeg","108308335","https://www.inaturalist.org/photos/108308335","https://static.inaturalist.org/photos/108308335/original.jpeg?1609001477","iNaturalist","2020-10-11T19:57:23-07:00","StillImage","methlog","methlog","http://creativecommons.org/licenses/by-nc/4.0/","image/jpeg","108308350","https://www.inaturalist.org/photos/108308350","https://static.inaturalist.org/photos/108308350/original.jpeg?1609001492","iNaturalist","2020-10-11T19:57:47-07:00","StillImage","methlog","methlog","http://creativecommons.org/licenses/by-nc/4.0/","image/jpeg","108308372","https://www.inaturalist.org/photos/108308372","https://static.inaturalist.org/photos/108308372/original.jpeg?1609001507","iNaturalist","2020-10-11T20:03:27-07:00","StillImage","methlog","methlog","http://creativecommons.org/licenses/by-nc/4.0/","image/jpeg","108308390","https://www.inaturalist.org/photos/108308390","https://static.inaturalist.org/photos/108308390/original.jpeg?1609001520","iNaturalist","2020-10-11T20:03:18-07:00","StillImage","methlog","methlog","http://creativecommons.org/licenses/by-nc/4.0/","image/jpeg","108308440","https://www.inaturalist.org/photos/108308440","https://static.inaturalist.org/photos/108308440/original.jpeg?1609001551","iNaturalist","2020-10-11T19:57:30-07:00","StillImage","methlog","methlog","http://creativecommons.org/licenses/by-nc/4.0/","image/jpeg","108308461","https://www.inaturalist.org/photos/108308461","https://static.inaturalist.org/photos/108308461/original.jpeg?1609001565","iNaturalist","2020-10-11T19:57:39-07:00","StillImage","methlog","methlog","http://creativecommons.org/licenses/by-nc/4.0/","image/jpeg","108308498","https://www.inaturalist.org/photos/108308498","https://static.inaturalist.org/photos/108308498/original.jpeg?1609001588","iNaturalist","2020-10-11T19:56:34-07:00","StillImage","methlog","methlog","http://creativecommons.org/licenses/by-nc/4.0/","image/jpeg","108308513","https://www.inaturalist.org/photos/108308513","https://static.inaturalist.org/photos/108308513/original.jpeg?1609001599","iNaturalist","2020-10-11T19:57:01-07:00","StillImage","methlog","methlog","http://creativecommons.org/licenses/by-nc/4.0/","image/jpeg","108308535","https://www.inaturalist.org/photos/108308535","https://static.inaturalist.org/photos/108308535/original.jpeg?1609001622","iNaturalist","2020-10-11T19:46:28-07:00","StillImage","methlog","methlog","http://creativecommons.org/licenses/by-nc/4.0/","image/jpeg","108308548","https://www.inaturalist.org/photos/108308548","https://static.inaturalist.org/photos/108308548/original.jpeg?1609001635","iNaturalist","2020-10-11T19:46:18-07:00","StillImage","methlog","methlog","http://creativecommons.org/licenses/by-nc/4.0/","image/jpeg","108308566","https://www.inaturalist.org/photos/108308566","https://static.inaturalist.org/photos/108308566/original.jpeg?1609001646","iNaturalist","2020-10-11T19:45:59-07:00","StillImage","methlog","methlog","http://creativecommons.org/licenses/by-nc/4.0/","image/jpeg","108308592","https://www.inaturalist.org/photos/108308592","https://static.inaturalist.org/photos/108308592/original.jpeg?1609001668","iNaturalist","2020-10-11T19:45:42-07:00","StillImage","methlog","methlog","http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA
